,ZIP,MSA,AREA,OCCUPATION,GROUP,TOTAL EMPLOYMENT,JOBS PER 1000,LOCATION QUOTIENT,ANNUAL MEAN,ANNUAL MEDIAN
459,30081,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
460,30081,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
461,30081,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
462,30082,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
463,30082,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
464,30082,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
465,30083,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
466,30083,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
467,30083,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
468,30084,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
469,30084,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
470,30084,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
471,30085,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
472,30085,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
473,30085,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
474,30086,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
475,30086,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
476,30086,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
477,30087,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
478,30087,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
479,30087,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
480,30088,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
481,30088,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
482,30088,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
483,30090,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
484,30090,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
485,30090,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
486,30091,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
487,30091,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
488,30091,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
489,30092,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
490,30092,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
491,30092,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
492,30093,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
493,30093,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
494,30093,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
495,30094,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
496,30094,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
497,30094,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
498,30095,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
499,30095,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
500,30095,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
501,30096,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
502,30096,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
503,30096,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
504,30097,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
505,30097,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
506,30097,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
507,30098,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
508,30098,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
509,30098,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
510,30099,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
511,30099,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
512,30099,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
513,30101,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
514,30101,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
515,30101,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
516,30102,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
517,30102,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
518,30102,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
519,30103,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
520,30103,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
521,30103,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
522,30106,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
523,30106,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
524,30106,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
525,30107,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
526,30107,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
527,30107,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
528,30108,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
529,30108,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
530,30108,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
531,30109,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
532,30109,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
533,30109,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
534,30110,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
535,30110,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
536,30110,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
537,30111,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
538,30111,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
539,30111,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
540,30112,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
541,30112,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
542,30112,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
543,30113,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
544,30113,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
545,30113,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
546,30114,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
547,30114,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
548,30114,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
549,30115,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
550,30115,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
551,30115,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
552,30116,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
553,30116,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
554,30116,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
555,30117,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
556,30117,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
557,30117,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
558,30118,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
559,30118,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
560,30118,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
561,30119,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
562,30119,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
563,30119,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
564,30120,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
565,30120,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
566,30120,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
567,30121,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
568,30121,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
569,30121,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
570,30122,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
571,30122,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
572,30122,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
573,30123,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
574,30123,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
575,30123,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
576,30126,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
577,30126,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
578,30126,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
579,30127,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
580,30127,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
581,30127,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
582,30132,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
583,30132,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
584,30132,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
585,30133,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
586,30133,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
587,30133,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
588,30134,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
589,30134,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
590,30134,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
591,30135,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
592,30135,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
593,30135,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
594,30137,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
595,30137,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
596,30137,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
597,30140,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
598,30140,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
599,30140,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
600,30141,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
601,30141,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
602,30141,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
603,30142,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
604,30142,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
605,30142,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
606,30143,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
607,30143,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
608,30143,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
609,30144,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
610,30144,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
611,30144,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
612,30145,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
613,30145,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
614,30145,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
615,30146,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
616,30146,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
617,30146,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
618,30148,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
619,30148,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
620,30148,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
621,30150,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
622,30150,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
623,30150,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
624,30151,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
625,30151,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
626,30151,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
627,30152,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
628,30152,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
629,30152,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
630,30154,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
631,30154,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
632,30154,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
633,30156,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
634,30156,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
635,30156,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
636,30157,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
637,30157,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
638,30157,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
639,30160,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
640,30160,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
641,30160,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
642,30168,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
643,30168,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
644,30168,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
645,30169,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
646,30169,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
647,30169,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
648,30170,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
